nose_x,nose_y,chin_y,avg_ear,head_tilt,mouth_gap,face_ratio,left_ear,right_ear,face_w,brow_height,brow_furrow,perclos,symmetry,lip_droop,class_6,group
0.48029252886772156,0.5799539685249329,0.8176064491271973,0.28823382405835435,0.04045385122299194,0.0007129311561584473,2.0428614060311627,0.2894474756584538,0.2870201724582549,0.48549312353134155,0.3389841496944428,0.1220804750919342,0.0,0.9711921310583933,0.6759734153747559,focused,engaged
0.4954523742198944,0.5620325207710266,0.858341634273529,0.30471912611203633,0.006452322006225586,0.004216790199279785,1.8469846192842945,0.3141691040844306,0.29526914813964206,0.5472802221775055,0.3238277703523636,0.1328672170639038,0.0,0.9883198169910038,0.6969218552112579,focused,engaged
0.4844130873680115,0.5812922716140747,0.8213982582092285,0.26814705806698425,0.036899566650390625,0.0007066130638122559,2.0577176228311562,0.26692799146545326,0.2693661246685153,0.4940723776817322,0.3370992630720139,0.12339991331100464,0.0,0.9703173745360438,0.6789796948432922,focused,engaged
0.4831793010234833,0.5865329504013062,0.8319697380065918,0.27915366895067567,0.03806954622268677,0.0005704164505004883,2.046679703510739,0.27901393600304814,0.2792934018983032,0.5023325383663177,0.3345672518014908,0.12550917267799377,0.0,0.973394734088877,0.6852495074272156,focused,engaged
0.47837942838668823,0.5803364515304565,0.8305587768554688,0.25984720692577035,0.038647741079330444,0.0005857348442077637,2.031263603642031,0.25260999510747223,0.26708441874406846,0.5082695335149765,0.33210989832878113,0.1254459023475647,0.0,0.9678586362615037,0.6848013699054718,focused,engaged
0.5063730478286743,0.5617923736572266,0.8769611120223999,0.0942831543861613,0.021349191665649414,0.0037024617195129395,1.784274853240281,0.07416867077410227,0.11439763799822035,0.5623494386672974,0.3387490749359131,0.12984523177146912,1.0,0.9875160508675472,0.7140876352787018,focused,engaged
0.48095113039016724,0.5759981870651245,0.8148460388183594,0.24803124586320857,0.03409537672996521,0.0007053613662719727,2.058518378607448,0.24449746926392446,0.2515650224624927,0.4916747510433197,0.33249223232269287,0.12299662828445435,0.0,0.9753981727153177,0.6759557723999023,focused,engaged
0.4787995517253876,0.5756735801696777,0.8143033385276794,0.25584623748230667,0.0359930694103241,0.0008358955383300781,2.035064655801298,0.25041877828429066,0.2612736966803227,0.48562902212142944,0.3367143005132675,0.1207582950592041,0.0,0.9706036920990648,0.6749795377254486,focused,engaged
0.4767211675643921,0.5836383700370789,0.8306592106819153,0.25827555998090945,0.03985798358917236,0.0008845329284667969,2.0543232485736205,0.24830119075601115,0.26824992920580776,0.5074627101421356,0.33225425481796267,0.12274587154388428,0.0,0.9687307235556489,0.6838202476501465,focused,engaged
0.4883875846862793,0.577201247215271,0.849407970905304,0.2883544845089211,0.02561962604522705,0.0021167397499084473,1.9712710141277041,0.27837726121749684,0.2983317078003454,0.5365951955318451,0.3295627266168594,0.13090592622756958,0.0,0.9921757796555213,0.6959339380264282,focused,engaged
